Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,total buying,total profit,total sell
8612,8/28/2022 0:00,Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,TEC-AC-10000682,60,80,5,4,300,96.8,400
8613,1/26/2022 0:00,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000588,30,40,2,2,60,19.2,80
8614,2/27/2022 0:00,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,TEC-AC-10002001,400,480,3,2,1200,230.4,1440
8615,2/10/2023 0:00,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,OFF-LA-10003720,10,10,2,3,20,-0.3,20
8616,5/29/2022 0:00,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004364,10,10,3,2,30,-0.2,30
8617,7/22/2022 0:00,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,OFF-PA-10000100,70,80,2,5,140,16,160
8618,7/11/2022 0:00,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,30,40,3,5,90,28,120
8619,10/14/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10001520,330,400,7,2,2310,482,2800
8620,3/16/2023 0:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,60,70,4,3,240,37.9,280
8621,12/26/2022 0:00,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,30,30,5,4,150,-1.2,150
8622,4/19/2022 0:00,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,OFF-AP-10000358,20,20,2,2,40,-0.4,40
8623,8/19/2022 0:00,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000876,30,40,4,2,120,39.2,160
8624,6/22/2022 0:00,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10004224,110,120,6,5,660,54,720
8625,2/25/2022 0:00,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004568,100,110,5,3,500,46.7,550
8626,7/21/2022 0:00,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10000533,20,20,3,3,60,-0.6,60
8627,10/13/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003638,60,70,3,3,180,27.9,210
8628,8/16/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,70,90,5,5,350,95.5,450
8629,4/10/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,10,10,2,4,20,-0.4,20
8630,12/10/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003569,450,480,2,3,900,45.6,960
8631,1/4/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,10,10,4,4,40,-0.4,40
8632,4/23/2022 0:00,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,FUR-BO-10004409,160,180,5,5,800,91,900
8633,5/17/2022 0:00,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,OFF-BI-10000545,1300,1370,6,3,7800,378.9,8220
8634,1/31/2022 0:00,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,OFF-AP-10004052,10,10,3,3,30,-0.3,30
8635,7/24/2022 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10001798,120,130,2,3,240,16.1,260
8636,11/28/2023 0:00,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10004010,150,170,5,2,750,96.6,850
8637,10/19/2023 0:00,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10000585,730,830,5,3,3650,475.1,4150
8638,5/15/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000397,120,140,7,3,840,135.8,980
8639,8/7/2022 0:00,First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,TEC-AC-10000736,320,400,5,2,1600,392,2000
8640,12/25/2022 0:00,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004970,10,10,3,3,30,-0.3,30
8641,3/16/2023 0:00,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000545,650,760,5,3,3250,527.2,3800
8642,3/9/2023 0:00,Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10001670,60,70,6,2,360,58.6,420
8643,1/21/2022 0:00,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,30,30,11,4,330,-1.2,330
8644,6/22/2023 0:00,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Labels,OFF-LA-10002945,10,10,1,4,10,-0.4,10
8645,7/14/2022 0:00,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000315,40,40,7,4,280,-1.6,280
8646,2/17/2022 0:00,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000023,0,0,1,3,0,0,0
8647,3/19/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,FUR-CH-10004698,180,190,3,5,540,20.5,570
8648,8/5/2023 0:00,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,FUR-CH-10004477,90,100,2,3,180,17,200
8649,4/20/2022 0:00,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003816,620,700,5,2,3100,386,3500
8650,1/28/2023 0:00,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10002429,30,30,3,5,90,-1.5,90
8651,10/10/2023 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10000840,10,10,5,3,50,-0.3,50
8652,5/2/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001918,10,10,3,4,30,-0.4,30
8653,6/5/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10001574,10,10,2,3,20,-0.3,20
8654,6/11/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10001606,170,200,2,4,340,52,400
8655,12/5/2023 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003399,130,140,4,4,520,34.4,560
8656,2/6/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000865,110,120,2,5,220,14,240
8657,5/9/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002923,40,50,1,3,40,8.5,50
8658,2/28/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10004785,20,20,2,2,40,-0.4,40
8659,2/17/2022 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10003727,0,0,1,5,0,0,0
8660,12/28/2022 0:00,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,OFF-PA-10002246,30,30,6,5,180,-1.5,180
8661,12/7/2022 0:00,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,FUR-BO-10003965,620,720,5,2,3100,485.6,3600
8662,4/27/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000175,20,20,4,2,80,-0.4,80
8663,9/19/2022 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10001336,570,620,6,5,3420,269,3720
8664,5/31/2022 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001954,110,130,7,3,770,136.1,910
8665,8/15/2022 0:00,Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,FUR-FU-10004973,80,90,5,2,400,48.2,450
8666,10/21/2022 0:00,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10004231,50,50,5,5,250,-2.5,250
8667,6/19/2023 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004269,20,20,5,3,100,-0.6,100
8668,2/17/2022 0:00,Second Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,60,60,4,5,240,-3,240
8669,1/12/2023 0:00,Second Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Machines,TEC-MA-10000752,10,10,1,4,10,-0.4,10
8670,6/7/2023 0:00,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004947,20,20,4,5,80,-1,80
8671,10/20/2023 0:00,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10004904,170,180,3,5,510,21,540
8672,10/31/2022 0:00,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002790,100,120,2,2,200,37.6,240
8673,7/14/2022 0:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,OFF-FA-10004854,20,20,2,3,40,-0.6,40
8674,1/16/2022 0:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10004063,560,600,3,2,1680,108,1800
8675,11/30/2022 0:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10000642,40,50,3,2,120,29,150
8676,5/11/2023 0:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,OFF-AR-10004078,20,30,6,4,120,58.8,180
8677,11/16/2023 0:00,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,FUR-FU-10004270,10,10,1,3,10,-0.3,10
8678,3/26/2022 0:00,First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,FUR-TA-10004607,420,520,5,2,2100,489.6,2600
8679,1/21/2023 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001132,10,10,8,5,80,-0.5,80
8680,2/12/2023 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001714,140,160,5,5,700,92,800
8681,9/25/2023 0:00,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,OFF-AP-10002945,1680,2100,7,2,11760,2898,14700
8682,7/3/2023 0:00,Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Supplies,OFF-SU-10004664,40,40,5,5,200,-2,200
8683,4/1/2022 0:00,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Technology,Accessories,TEC-AC-10002550,40,50,3,3,120,28.5,150
8684,11/5/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002335,10,10,2,5,20,-0.5,20
8685,1/4/2022 0:00,Standard Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,TEC-AC-10001445,20,20,7,2,140,-0.4,140
8686,3/26/2023 0:00,Second Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,OFF-ST-10003996,80,100,6,4,480,116,600
8687,10/12/2023 0:00,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,OFF-SU-10003505,190,230,2,4,380,70.8,460
8688,8/18/2023 0:00,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10000624,20,20,5,2,100,-0.4,100
8689,7/6/2023 0:00,Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002870,10,10,2,4,20,-0.4,20
8690,6/7/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10002257,10,10,3,2,30,-0.2,30
8691,1/3/2022 0:00,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10003580,230,260,2,3,460,52.2,520
8692,9/29/2023 0:00,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10001530,200,250,2,4,400,90,500
8693,10/20/2023 0:00,Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10000420,250,280,5,2,1250,144.4,1400
8694,9/10/2022 0:00,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000892,420,450,5,5,2100,127.5,2250
8695,1/5/2022 0:00,Second Class,Home Office,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10001934,20,20,3,5,60,-1,60
8696,12/5/2023 0:00,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,FUR-TA-10003473,240,300,1,2,240,54,300
8697,9/23/2022 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10001051,220,240,3,2,660,55.2,720
8698,6/28/2022 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,FUR-FU-10004351,30,30,4,4,120,-1.2,120
8699,1/23/2022 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,FUR-TA-10004152,110,120,2,4,220,15.2,240
8700,11/25/2023 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,TEC-PH-10000560,2080,2240,8,2,16640,1235.2,17920
8701,10/25/2023 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,OFF-AP-10004249,70,80,8,3,560,77.6,640
8702,7/27/2022 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10001490,110,140,1,2,110,27.2,140
8703,4/27/2023 0:00,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000312,70,90,5,2,350,98.2,450
8704,3/6/2022 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,OFF-AP-10002906,0,0,2,4,0,0,0
8705,6/1/2023 0:00,First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004100,110,120,8,2,880,77.6,960
8706,4/15/2023 0:00,Standard Class,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,OFF-FA-10000254,0,0,1,4,0,0,0
8707,12/23/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004289,160,170,2,4,320,13.2,340
8708,2/26/2023 0:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003469,0,0,2,2,0,0,0
8709,9/18/2022 0:00,First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004188,60,80,4,3,240,77.6,320
8710,9/16/2023 0:00,First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,FUR-BO-10004015,280,310,3,4,840,77.6,930
8711,3/1/2023 0:00,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10000991,300,340,3,3,900,109.8,1020
8712,11/9/2022 0:00,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10002958,510,630,3,4,1530,334.8,1890
8713,12/16/2023 0:00,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10002213,290,360,3,3,870,199.2,1080
8714,11/29/2022 0:00,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000004,60,70,6,5,360,56.5,420
8715,1/5/2023 0:00,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003708,30,30,5,5,150,-1.5,150
8716,11/15/2022 0:00,Second Class,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,OFF-BI-10002949,0,0,1,2,0,0,0
8717,4/22/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001242,50,60,4,3,200,38.2,240
8718,9/17/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10001424,10,10,2,3,20,-0.3,20
8719,8/10/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,OFF-AR-10003469,10,10,8,2,80,-0.2,80
8720,2/9/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000232,20,20,3,4,60,-0.8,60
8721,7/20/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10000229,350,380,2,2,700,52.4,760
8722,4/29/2022 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10002562,60,70,9,3,540,87.9,630
8723,9/20/2023 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10001525,0,0,2,4,0,0,0
8724,1/6/2023 0:00,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10002986,40,40,7,3,280,-1.2,280
8725,1/20/2022 0:00,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10000143,30,30,6,2,180,-0.6,180
8726,11/19/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10003752,50,50,4,2,200,-1,200
8727,2/2/2022 0:00,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10002370,0,0,3,3,0,0,0
8728,11/6/2022 0:00,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10002030,40,50,3,3,120,28.5,150
8729,2/11/2023 0:00,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,FUR-BO-10002853,110,130,2,2,220,37.4,260
8730,5/17/2022 0:00,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,OFF-ST-10002562,20,20,3,2,60,-0.4,60
8731,5/3/2023 0:00,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,TEC-AC-10004227,60,70,7,2,420,68.6,490
8732,4/25/2023 0:00,Standard Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,OFF-SU-10002573,50,50,3,3,150,-1.5,150
8733,1/18/2023 0:00,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003848,20,20,3,3,60,-0.6,60
8734,2/28/2022 0:00,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001290,120,130,3,5,360,23.5,390
8735,3/1/2023 0:00,Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003832,1170,1290,5,2,5850,574.2,6450
8736,3/25/2023 0:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001558,60,60,4,4,240,-2.4,240
8737,11/28/2022 0:00,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,OFF-ST-10001490,450,540,3,2,1350,259.2,1620
